Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,
gretchen,,,,,,,,Small,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718377841,,,,,,,,,,,,,,,,,,,,,,
gretchen-xs/xp,,,,,,,,Xs/Xp,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718377834,,,,,,,,,,,,,,,,,,,,,,
gun-slinger-adult,,,,,,,,Large,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,91346831632,,,,,,,,,,,,,,,,,,,,,,
gun-slinger-adult,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,37.49,49.99,True,,91346831625,,,,,,,,,,,,,,,,,,,,,,
gypsy-magic-m/l,Woman's Gypsy Magic M/L Costume,,Fun World,Costumes,"gypsy, magic, m/l, costumes, ",,Size,Medium,,,,,,,shopify,3,deny,manual,37.4925,49.99,True,,71765065696,,,,,,,,,,,,,,,,,,,,,,
gypsy-magic-s/m,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,37.4925,49.99,True,,71765065689,,,,,,,,,,,,,,,,,,,,,,
gypsy-princess---s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,714718400181,,,,,,,,,,,,,,,,,,,,,,
gypsy-princess-x/x,,,,,,,,X/X,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718410333,,,,,,,,,,,,,,,,,,,,,,
gypsy-princess--m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,714718400198,,,,,,,,,,,,,,,,,,,,,,
gypsy-princess,,,,,,,,Extra Large,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,714718400204,,,,,,,,,,,,,,,,,,,,,,
h/s-catwoman,Woman's H/S Catwoman Costume,,Rubie's Costume Co.,Costumes,"h/s, catwoman, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,883028063079,,,,,,,,,,,,,,,,,,,,,,
h/s-catwoman,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,37.4925,49.99,True,,883028063062,,,,,,,,,,,,,,,,,,,,,,
h/s-catwoman,,,,,,,,Small,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,883028063055,,,,,,,,,,,,,,,,,,,,,,
harlow-quinn-m/l-adult,Woman's Harlow Quinn M/L Adult Costume,,Fun World,Costumes,"harlow, quinn, m/l, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,71765010153,,,,,,,,,,,,,,,,,,,,,,
harlow-quinn-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,71765010146,,,,,,,,,,,,,,,,,,,,,,
harmony-hippie-m/l,Woman's Harmony Hippie M/L Costume,,Leg Avenue Inc.,Costumes,"harmony, hippie, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,714718435510,,,,,,,,,,,,,,,,,,,,,,
harmony-hippie-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,714718435503,,,,,,,,,,,,,,,,,,,,,,
head-nurse-x/x,Woman's Head Nurse X/X Costume,,Leg Avenue Inc.,Costumes,"head, nurse, 1x/2x, costumes, ",,,X/X,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,714728368938,,,,,,,,,,,,,,,,,,,,,,
head-nurse-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,714718259536,,,,,,,,,,,,,,,,,,,,,,
head-nurse-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,714718259529,,,,,,,,,,,,,,,,,,,,,,
head-nurse,,,,,,,,Extra Large,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,714728369560,,,,,,,,,,,,,,,,,,,,,,
head-nurse,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,714718469065,,,,,,,,,,,,,,,,,,,,,,
heinz-ketchup,Woman's Heinz Ketchup Costume,,Rasta Imposta,Costumes,"heinz, ketchup, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,791249486501,,,,,,,,,,,,,,,,,,,,,,
hippie-girl-m/l,Woman's Hippie Girl M/L Costume,,Leg Avenue Inc.,Costumes,"hippie, girl, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,28.4925,37.99,True,,714718259468,,,,,,,,,,,,,,,,,,,,,,
hippie-girl-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,28.4925,37.99,True,,714718259451,,,,,,,,,,,,,,,,,,,,,,
hospital-honey,Woman's Hospital Honey Costume,,Amscan,Costumes,"hospital, honey, lg, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,18.7425,24.99,True,,809801707442,,,,,,,,,,,,,,,,,,,,,,
hospital-honey,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,18.7425,24.99,True,,809801707459,,,,,,,,,,,,,,,,,,,,,,
hospital-honey,,,,,,,,Small,,,,,,,shopify,2,deny,manual,18.7425,24.99,True,,809801707466,,,,,,,,,,,,,,,,,,,,,,
imperial-empress,Woman's Imperial Empress Costume,,Amscan,Costumes,"imperial, empress, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,29.9925,39.99,True,,809801721981,,,,,,,,,,,,,,,,,,,,,,
ivanna-gogo,Woman's Ivanna Gogo Costume,,Amscan,Costumes,"ivanna, gogo, lg, costumes, ",,Size,Large,,,,,,,shopify,3,deny,manual,29.99,39.99,True,,809801749084,,,,,,,,,,,,,,,,,,,,,,
ivanna-gogo,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,29.99,39.99,True,,809801748261,,,,,,,,,,,,,,,,,,,,,,
jesterina,Woman's Jesterina Costume,,Amscan,Costumes,"jesterina, lg, costumes, ",,Size,Large,,,,,,,shopify,3,deny,manual,44.99,59.99,True,,809801753715,,,,,,,,,,,,,,,,,,,,,,
kandy-korn-witch-x/x,Woman's Kandy Korn Witch X/X Costume,,Leg Avenue Inc.,Costumes,"kandy, korn, witch, 1x/2x, costumes, ",,,X/X,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718410227,,,,,,,,,,,,,,,,,,,,,,
kandy-korn-witch-adult,,,,,,,,Large,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714728365463,,,,,,,,,,,,,,,,,,,,,,
kandy-korn-witch-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714728365456,,,,,,,,,,,,,,,,,,,,,,
kandy-korn-witch-adult,,,,,,,,Small,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714728365449,,,,,,,,,,,,,,,,,,,,,,
kandy-korn-witch,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714728365432,,,,,,,,,,,,,,,,,,,,,,
kansas-cutie,Woman's Kansas Cutie Costume,,Amscan,Costumes,"kansas, cutie, md, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,29.9925,39.99,True,,809801734349,,,,,,,,,,,,,,,,,,,,,,
kansas-cutie,,,,,,,,Small,,,,,,,shopify,2,deny,manual,29.9925,39.99,True,,809801734516,,,,,,,,,,,,,,,,,,,,,,
knockout-nurse-m/l,Woman's Knockout Nurse M/L Costume,,Leg Avenue Inc.,Costumes,"knockout, nurse, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718437934,,,,,,,,,,,,,,,,,,,,,,
knockout-nurse-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718437927,,,,,,,,,,,,,,,,,,,,,,
lady-carmen-adult,Woman's Lady Carmen Adult Costume,,Forum Novelties Inc,Costumes,"lady, carmen, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773688225,,,,,,,,,,,,,,,,,,,,,,
laffy-taffy-dress-banana,Woman's Laffy Taffy Dress Banana Costume,,Rasta Imposta,Costumes,"laffy, taffy, dress, banana, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,791249398101,,,,,,,,,,,,,,,,,,,,,,
laffy-taffy-dress-grape,,,,,,,,Std,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,791249398200,,,,,,,,,,,,,,,,,,,,,,
lawless-lady,Woman's Lawless Lady Costume,,Amscan,Costumes,"lawless, lady, costumes, ",,,Adult Stan,,,,,,,shopify,10,deny,manual,14.9925,19.99,True,,809801702942,,,,,,,,,,,,,,,,,,,,,,
leg-lamp-adult,Woman's Leg Lamp Adult Costume,,Rasta Imposta,Costumes,"leg, lamp, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,791249433307,,,,,,,,,,,,,,,,,,,,,,
lightning-rocker-m/l,Woman's Lightning Rocker M/L Costume,,Leg Avenue Inc.,Costumes,"lightning, rocker, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718435275,,,,,,,,,,,,,,,,,,,,,,
lightning-rocker-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718435268,,,,,,,,,,,,,,,,,,,,,,
lightning-rocker,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718435251,,,,,,,,,,,,,,,,,,,,,,
lilly-munster-adult,Woman's Lilly Munster Adult Costume,,Rubie's Costume Co.,Costumes,"lilly, munster, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,82686168625,,,,,,,,,,,,,,,,,,,,,,
living-dead-m/l-adult,Woman's Living Dead M/L Adult Costume,,Fun World,Costumes,"living, dead, m/l, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,71765024617,,,,,,,,,,,,,,,,,,,,,,
living-dead-s/m-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,71765024600,,,,,,,,,,,,,,,,,,,,,,
m&m-tank-dress-adult,Woman's M&M Tank Dress Adult Costume,,Rasta Imposta,Costumes,"m&m, blue, tank, dress, adult, costumes, ",,Size,Medium,Color,BLUE,,,,,shopify,0,deny,manual,22.4925,29.99,True,,791249404505,,,,,,,,,,,,,,,,,,,,,,
m&m-tank-dress-adult,Woman's M&M Tank Dress Adult Costume,,Rasta Imposta,Costumes,"m&m, green, tank, dress, adult, costumes, ",,Size,Medium,Color,GREEN,,,,,shopify,0,deny,manual,22.4925,29.99,True,,791249404307,,,,,,,,,,,,,,,,,,,,,,
m&m-orange-adult,Woman's M&M Orange Adult Costume,,Rasta Imposta,Costumes,"m&m, orange, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,791249404703,,,,,,,,,,,,,,,,,,,,,,
m&m-tank-dress-adult,Woman's M&M Tank Dress Adult Costume,,Rasta Imposta,Costumes,"m&m, red, tank, dress, adult, costumes, ",,Size,Medium,Color,RED,,,,,shopify,0,deny,manual,22.4925,29.99,True,,791249403904,,,,,,,,,,,,,,,,,,,,,,
m&m-yellow-adult,Woman's M&M Yellow Adult Costume,,Rasta Imposta,Costumes,"m&m, yellow, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,791249404109,,,,,,,,,,,,,,,,,,,,,,
madam-musketeer-s/m,Woman's Madam Musketeer S/M Costume,,Fun World,Costumes,"madam, musketeer, s/m, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,71765015936,,,,,,,,,,,,,,,,,,,,,,
mail-order-bride-adult,Woman's Mail Order Bride Adult Costume,,Rasta Imposta,Costumes,"mail, order, bride, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,791249768706,,,,,,,,,,,,,,,,,,,,,,
maleficent-blk-gown-l,Woman's Maleficent Blk Gown L Costume,,Disguise Inc.,Costumes,"maleficent, blk, gown, dlx, l(12-14, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,39897718279,,,,,,,,,,,,,,,,,,,,,,
maleficent-blk-gown-m,,,,,,,,8-10,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,39897718262,,,,,,,,,,,,,,,,,,,,,,
maleficent-blk-gown-s,,,,,,,,4-6,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,39897718255,,,,,,,,,,,,,,,,,,,,,,
midnight-dazzle-m/l,Woman's Midnight Dazzle M/L Costume,,Forum Novelties Inc,Costumes,"midnight, dazzle, m/l, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,22.4925,29.99,True,,721773737282,,,,,,,,,,,,,,,,,,,,,,
midnight-dazzle-xs/s,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,22.4925,29.99,True,,721773737275,,,,,,,,,,,,,,,,,,,,,,
midnight-fairy-m/l-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168250124,,,,,,,,,,,,,,,,,,,,,,
midnight-fairy-s/m-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168050120,,,,,,,,,,,,,,,,,,,,,,
midnight-priestess-std-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,82686159319,,,,,,,,,,,,,,,,,,,,,,
minnie-mouse-adult,Woman's Minnie Mouse Adult Costume,,Disguise Inc.,Costumes,"minnie, mouse, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,32692150947,,,,,,,,,,,,,,,,,,,,,,
minnie-mouse-adult-costume,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,37.4925,49.99,True,,39897587936,,,,,,,,,,,,,,,,,,,,,,
moonlight-bat,Woman's Moonlight Bat Costume,,Leg Avenue Inc.,Costumes,"moonlight, bat, lg, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,37.49,49.99,True,,714718496818,,,,,,,,,,,,,,,,,,,,,,
moonlight-bat,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,37.49,49.99,True,,714718496801,,,,,,,,,,,,,,,,,,,,,,
nicely-played-adult,Woman's Nicely Played Adult Costume,,Amscan,Costumes,"nicely, played, adult, lg, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,28.4925,37.99,True,,809801722049,,,,,,,,,,,,,,,,,,,,,,
nicely-played-adult,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,28.4925,37.99,True,,809801722025,,,,,,,,,,,,,,,,,,,,,,
nicely-played-adult,,,,,,,,Small,,,,,,,shopify,0,deny,manual,28.4925,37.99,True,,809801722605,,,,,,,,,,,,,,,,,,,,,,
nifty-fifty's-adult,Woman's Nifty Fifty's Adult Costume,,Rubie's Costume Co.,Costumes,"nifty, fifty's, adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,28.4925,37.99,True,,82686154628,,,,,,,,,,,,,,,,,,,,,,
ninja-dragon,,,,,,,,Large,,,,,,,shopify,0,deny,manual,20.9925,27.99,True,,39897382036,,,,,,,,,,,,,,,,,,,,,,
ninja-dragon-med,,,,,,,,8-10,,,,,,,shopify,2,deny,manual,20.9925,27.99,True,,39897382012,,,,,,,,,,,,,,,,,,,,,,
ninja-dragon,,,,,,,,Small,,,,,,,shopify,1,deny,manual,20.9925,27.99,True,,39897382029,,,,,,,,,,,,,,,,,,,,,,
olive-oil-m/l,Woman's Olive Oil M/L Costume,,Fun World,Costumes,"olive, oil, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,71765003100,,,,,,,,,,,,,,,,,,,,,,
olive-oil-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,71765003094,,,,,,,,,,,,,,,,,,,,,,
patriotic-sparkle-m/l,Woman's Patriotic Sparkle M/L Costume,,Forum Novelties Inc,Costumes,"patriotic, sparkle, m/l, costumes, ",,Size,Medium,,,,,,,shopify,1,deny,manual,22.4925,29.99,True,,721773737244,,,,,,,,,,,,,,,,,,,,,,
patriotic-sparkle-xs/sm,,,,,,,,Small,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,721773737237,,,,,,,,,,,,,,,,,,,,,,
pilgrim-woman-std,Woman's Pilgrim Woman Std Costume,,Forum Novelties Inc,Costumes,"pilgrim, woman, std, costumes, ",,Size,Large,,,,,,,shopify,1,deny,manual,26.2425,34.99,True,,721773675997,,,,,,,,,,,,,,,,,,,,,,
pin-up-pirate-adult,Woman's Pin Up Pirate Adult Costume,,Forum Novelties Inc,Costumes,"pin, up, pirate, adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,721773660153,,,,,,,,,,,,,,,,,,,,,,
pink-jammies-adult,Woman's Pink Jammies Adult Costume,,Amscan,Costumes,"pink, jammies, adult, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,20.9925,27.99,True,,809801710435,,,,,,,,,,,,,,,,,,,,,,
pink-ladies-jacket,Woman's Pink Ladies Jacket Costume,,Amscan,Costumes,"pink, ladies, jacket, costumes, ",,,Jacket,,,,,,,shopify,6,deny,manual,18.7425,24.99,True,,809801709620,,,,,,,,,,,,,,,,,,,,,,
pixie-dust-fariy-m/l,Woman's Pixie Dust Fariy M/L Costume,,Leg Avenue Inc.,Costumes,"pixie, dust, fariy, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718425061,,,,,,,,,,,,,,,,,,,,,,
pixie-dust-fariy-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718425054,,,,,,,,,,,,,,,,,,,,,,
pixie-dust-fariy,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718425047,,,,,,,,,,,,,,,,,,,,,,
pocahontas-adult,Woman's Pocahontas Adult Costume,,Rubie's Costume Co.,Costumes,"pocahontas, adult, costumes, ",,,Std,,,,,,,shopify,1,deny,manual,14.9925,19.99,True,,82686152495,,,,,,,,,,,,,,,,,,,,,,
polka-dotty-m/l,Woman's Polka Dotty M/L Costume,,Leg Avenue Inc.,Costumes,"polka, dotty, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,59.9925,79.99,True,,714718460703,,,,,,,,,,,,,,,,,,,,,,
polka-dotty-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,59.9925,79.99,True,,714718460697,,,,,,,,,,,,,,,,,,,,,,
polka-dotty,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,59.9925,79.99,True,,714718460680,,,,,,,,,,,,,,,,,,,,,,
poodle-skirt-adult-std,Woman's Poodle Skirt Adult Std Costume,,Amscan,Costumes,"poodle, skirt, adult, std, costumes, ",,,Adult Std,,,,,,,shopify,6,deny,manual,20.9925,27.99,True,,809801720113,,,,,,,,,,,,,,,,,,,,,,
poodle-skirt-adult,,,,,,,,Std,,RED,,,,,shopify,2,deny,manual,17.24,22.99,True,,721773235450,,,,,,,,,,,,,,,,,,,,,,
pretty-paratrooper-adult,Woman's Pretty Paratrooper Adult Costume,,Leg Avenue Inc.,Costumes,"pretty, paratrooper, med, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718482927,,,,,,,,,,,,,,,,,,,,,,
pretty-paratrooper-adult,,,,,,,,S/P,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718482910,,,,,,,,,,,,,,,,,,,,,,
prisoner/love-adult,,,,,,,,Small,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,883028847754,,,,,,,,,,,,,,,,,,,,,,
prom-nightmare-m/l,Woman's Prom Nightmare M/L Costume,,Fun World,Costumes,"prom, nightmare, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168250988,,,,,,,,,,,,,,,,,,,,,,
prom-nightmare-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168050984,,,,,,,,,,,,,,,,,,,,,,
prom-zombie-adult,Woman's Prom Zombie Adult Costume,,Forum Novelties Inc,Costumes,"prom, zombie, adult, costumes, ",,Size,Medium,,,,,,,shopify,1,deny,manual,29.9925,39.99,True,,721773646782,,,,,,,,,,,,,,,,,,,,,,
pumpkin-adult,Woman's Pumpkin Adult Costume,,Rubie's Costume Co.,Costumes,"pumpkin, adult, costumes, ",,Size,Medium,,,,,,,shopify,1,deny,manual,20.9925,27.99,True,,82686152563,,,,,,,,,,,,,,,,,,,,,,
queen-bee-m/l,Woman's Queen Bee M/L Costume,,Fun World,Costumes,"queen, bee, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,71765017275,,,,,,,,,,,,,,,,,,,,,,
queen-bee-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,71765017268,,,,,,,,,,,,,,,,,,,,,,
queen-of-the-vampires-std,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,32.2425,42.99,True,,883028074907,,,,,,,,,,,,,,,,,,,,,,
racy-raccoon-m/l-adult,Woman's Racy Raccoon M/L Adult Costume,,Fun World,Costumes,"racy, raccoon, m/l, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,71765031523,,,,,,,,,,,,,,,,,,,,,,
racy-raccoon-s/m-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,71765031516,,,,,,,,,,,,,,,,,,,,,,
racy-referee-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,24.7425,32.99,True,,71765014847,,,,,,,,,,,,,,,,,,,,,,
racy-referee-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,24.7425,32.99,True,,71765014830,,,,,,,,,,,,,,,,,,,,,,
rainbow-fairy,Woman's Rainbow Fairy Costume,,Leg Avenue Inc.,Costumes,"rainbow, fairy, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718461557,,,,,,,,,,,,,,,,,,,,,,
rainbow-fairy,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718461540,,,,,,,,,,,,,,,,,,,,,,
rainbow-fairy,,,,,,,,Small,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718461533,,,,,,,,,,,,,,,,,,,,,,
hot-devil-adult-plus,Woman's Hot Devil Adult Plus Costume,,Amscan,Costumes,"red, hot, devil, adult, plus, costumes, ",,,Adult Plus,Color,RED,,,,,shopify,3,deny,manual,14.9925,19.99,True,,809801703000,,,,,,,,,,,,,,,,,,,,,,
riding-hood-adult,Woman's Riding Hood Adult Costume,,Forum Novelties Inc,Costumes,"red, riding, hood, adult, costumes, ",,,Std,Color,RED,,,,,shopify,1,deny,manual,29.9925,39.99,True,,721773604355,,,,,,,,,,,,,,,,,,,,,,
rey,Woman's Rey Costume,,Rubie's Costume Co.,Costumes,"rey, dlx, med, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,44.99,59.99,True,,883028090440,,,,,,,,,,,,,,,,,,,,,,
riding-hood-costume,Woman's Riding Hood Costume Costume,,Amscan,Costumes,"riding, hood, costume, lg, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,44.9925,59.99,True,,809801732741,,,,,,,,,,,,,,,,,,,,,,
riding-hood-costume,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,809801732765,,,,,,,,,,,,,,,,,,,,,,
riding-hood-costume,,,,,,,,Small,,,,,,,shopify,3,deny,manual,44.9925,59.99,True,,809801732758,,,,,,,,,,,,,,,,,,,,,,
rising-sun-princess-costume-sm,Woman's Rising Sun Princess Costume Sm Costume,,Amscan,Costumes,"rising, sun, princess, costume, sm, costumes, ",,Size,Medium,,,,,,,shopify,3,deny,manual,44.9925,59.99,True,,809801732659,,,,,,,,,,,,,,,,,,,,,,
rising-sun-princess,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,44.9925,59.99,True,,809801732666,,,,,,,,,,,,,,,,,,,,,,
ritsy-flitsy-xs/s,Woman's Ritsy Flitsy Xs/S Costume,,Forum Novelties Inc,Costumes,"ritsy, flitsy, xs/s, costumes, ",,,Xs/S,,,,,,,shopify,2,deny,manual,22.4925,29.99,True,,721773737251,,,,,,,,,,,,,,,,,,,,,,
ritsy-glitsy-m/l,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,22.4925,29.99,True,,721773737268,,,,,,,,,,,,,,,,,,,,,,
robyn-the-rich,Woman's Robyn The Rich Costume,,Forum Novelties Inc,Costumes,"robyn, the, rich, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,721773687662,,,,,,,,,,,,,,,,,,,,,,
rogue-maiden,Woman's Rogue Maiden Costume,,Amscan,Costumes,"rogue, maiden, lg, costumes, ",,Size,Large,,,,,,,shopify,1,deny,manual,20.9925,27.99,True,,809801748841,,,,,,,,,,,,,,,,,,,,,,
rogue-maiden,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,20.9925,27.99,True,,809801748612,,,,,,,,,,,,,,,,,,,,,,
rogue-maiden,,,,,,,,Small,,,,,,,shopify,3,deny,manual,20.9925,27.99,True,,809801748377,,,,,,,,,,,,,,,,,,,,,,
royal-lady-pirate-adult,,,,,,,,Std,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168254863,,,,,,,,,,,,,,,,,,,,,,
royal-lady-pirate-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168054869,,,,,,,,,,,,,,,,,,,,,,
sally-adult,Woman's Sally Adult Costume,,Forum Novelties Inc,Costumes,"s/p, sally, adult, costumes, ",,,Std,,,,,,,shopify,2,deny,manual,41.2425,54.99,True,,721773661471,,,,,,,,,,,,,,,,,,,,,,
sally-adult,Woman's Sally Adult Costume,,Disguise Inc.,Costumes,"sally, lg, adult, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,39897118352,,,,,,,,,,,,,,,,,,,,,,
sally-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,39897118345,,,,,,,,,,,,,,,,,,,,,,
sally-adult,,,,,,,,Small,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,39897118369,,,,,,,,,,,,,,,,,,,,,,
sassy-lucy-m/l-adult,Woman's Sassy Lucy M/L Adult Costume,,Fun World,Costumes,"sassy, lucy, m/l, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,71765014700,,,,,,,,,,,,,,,,,,,,,,
sassy-lucy-s/m-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,71765014694,,,,,,,,,,,,,,,,,,,,,,
